filename,class_name
bb39350ab564d44de74b77ad863a8ae6,0
9ea6802588a0cf35c44631bf01f9bd7f,11
05f3c5986c9c49c6f04d4e15fa01a785,14
a1faed880dcdf84e3e3ada546a409311,14
e988f84d11f5903f930dd67fa55ce628,8
1ec5b9d1af1a295a5e0d1da32d4ed835,6
3a6264c66e1ccad3f67960d50a152708,10
615c6a121dc543396479a0a124687e6b,14
fc5626c9677866d32549a833b820cdc7,14
84ba0b4f7173bcd81edb868806d46e86,14
3658f7b8ea8bfd1a1dfc1806f142da79,14
f730c80ec55bf2f6b80001ec0686f245,8
ce51a9ef3a4afc873a483972c2264c2f,10
9b9c8cc2a7eb9c66f77432e677f7fdb5,0
fd3146535919d38dab274dfb747d8afb,14
429e5fb4370c744c01a323073b2efe31,14
fe0508ebf030f070d25212c056305e20,14
069d41d3e346a6333fe53c5e7ff83cd5,14
acee6874ca0893a1f4d3692a7c08013b,14
01b0510a8d3b0860429536653db5eb21,13
1c86b0ae793d49c8d201268fd5ef96cd,14
cb23c75b43410b0ef6133d9979fd5c89,14
5b34fd56bddef0fba0a3d88286604cbe,11
c25a87784e4a9dd01911f626cbd1faeb,0
ba68c12f2141bba79d9c29322c2c295a,8
82caf25a0d29f7c46d8161801a07e179,14
5485fe2a8773b0c4cbcaa636586f61ce,14
b63468d09854f322d5e371915e5591d0,13
011ae9520e81f1efe71c9d954ec07d09,8
9a8695ad310ac6f361071299a35b43db,14
c5326a0f289b91e4fe88b86d5b00a7bd,0
1c1a57cb8b3893348ecfb6e704a1b87e,6
1d7ba4000ddf7f707822b2aab9ed4b36,2
ecf9eb0e92ca13ace0ac71331f964371,3
59adbe1e67fc3940b3b2e62883154b05,14
0cbe760fa8204491c0bfa5574da82b90,14
799e7a57e2c036421744c9fbb9ae40ca,14
2b4e10f8d855535ef7de8ccf9bcebcde,14
44e0f233a3ade73cab164079b182bf41,13
5a12a2bcdb3bf306a5ad96fc85af65ca,14
0021df30f3fddef551eb3df4354b1d06,14
3727a613e597811aee451370fde09c49,0
ce04339c8625bb1aaca15623d8074471,14
d0c002130841e793bfca41ddb53fbda5,14
be860ebccc28f0e9b0bc70ceb8951a59,14
6692df8a8c5f641eff181a2f589bfe80,13
378c7f385c547e5e7dc632510939a551,14
2072e55e4f38ef869fc492b5e282057b,10
690a74b4ebf969fbadc5ad0a1187968d,3
8079e09258000b9f94f8318ce4d0412d,3
6a54971c60216631888bc0b559f12a46,14
659e8fa4b3d038c98fbfc0ab4cfcd411,13
63246dd75fb16f49acec60fb00c247da,14
0e88612bd294e249382b9e64d222cdf4,13
3727a613e597811aee451370fde09c49,3
0c6a7e3c733bd4f4d89443ca16615fc6,9
58982ebd6e63659e9ead7d20e26eb34d,14
cee92cbc41867428da8409c724096ec3,14
6359437f875d6b26535d627e1c2cf31f,0
853619e73f96b4df89652afada64a151,14
76450ba6a16dedd0408b69bc02c61663,14
59b55e41fd67eb9e8e3811efba3c032c,0
623a14228a9ea0c33a9012c02ef70487,0
b2c2fe47d60c98c9e3064bb0c569104b,14
354fc9f443af86eebc10e9b06a22481b,9
ff13acf028a2629a8c4d2bf84c2983cc,14
7bf1239aed87b5ac851b7bd81da924e9,14
32b175e9476e591939960365a484e36b,14
14927df9f2de0ed4ca45cdecaadec55d,14
6e4971222f2e01b1d78b0a2e2038c769,14
0b630100496870b457008b0f7dae1ea5,3
ab169e0123361323e76b3c3e5250d804,14
8ac55d4f1d3aa527e80e153cae2c357b,14
e36138af0c25e340a0ebe5a820d3276f,14
23e0439829d449c53fc2216d648118ff,14
a9029c62f52fcd875b4e40d85b0d3b2a,3
1c77af3504d8a6502107c3505e365386,14
0fdd9e832730bf843067512577cf31cd,14
0d0a7a1b8c1495d66ac9c427a36d9f6f,3
43e001cc48051b74208b4ef3d62ac829,14
0d3b1464574b7db3d664dc0aa0b66549,7
e62c07fde352cc658af3f989fe0b546f,13
969d075666dedd66f4c1c6ad0b1e7052,0
7cc9b48563e197c84ec4ee8d30d5b3ce,12
4d0acfb4200c0153173d5d9997e6fe43,0
6f2c92641ff0b7a70a0c10d60cbc6137,14
8be157ed11fc1bb06d77637ae7da43bc,10
d77b0f18be0825ad5360906312044dd4,14
92944cc3f78d93831f23ed1cee9440f9,14
dbd4c4e04ce2242bb2086cd81b9678c2,14
c5c36ce7f8adbd045bfe59a325eeae47,0
fe9e2c89c75a48f88d5d7274ff939b31,0
d4af89b10179e630276e21f2f12f2631,14
16bd4511e7391b3e3d7da90b6c2653d0,13
92e9e7ccc49692f0c6fa6917d7289f6f,4
25760e8cc791f5cbc47aef7ad5655116,14
ad1fc82c03c69c46336feb48dead7fb2,14
e13dd07552354a7fd87cd1bbde299d58,14
5d6c0df203f0e3f04467e27507029026,11
5eca9cfc89facf8925f0026936e3e39d,14
69d3996aea16fd7e7397d27714c56f70,14
3633b8a8cffa248a55bab4084f4ff5e9,3
4d367c0fdb57acae2ddd9c892ed2d135,14
491c13b1c12bb702181d4795d3dd5083,14
f2458e4577d8b480f0380dcd93505b15,14
66011388c0c383ca412c6af0dd750321,14
46f34e017ef81cdc26de68f11bf7280d,14
84ed700e6e888795c5384f9e6550c0b2,14
50d48c5870580f5e7ac6a94c15728e90,14
97f48290716a3cad241bf74f3ce47143,9
9300415e9ac5678a968ea7b751c8c8ea,0
cf032b9405406c4b2a8a516e08531333,14
0bdb1109dfa8f6f0f3a8c4fad249506c,14
f7b3fa818839a04913e45fa796203462,8
3c9f08fbafe114bec914d2a6e9ca14e1,14
f97764b7e4ec44726250a439eca1c4e3,14
502e7c8d02a74d769453b8899e308ed9,14
cd4e3d9119afb1d1c9c3eea618ce9780,14
3cac0eba7aff674db58e5e7d5cebe985,7
2fd3d0e3b5de5535994ac58f2bd175da,0
acfda6253dc16e15950cbd4622395528,3
d2de60c06501603f1d4842fa71808636,13
f7987e0db0dcf873c778b099ebd9bf1a,0
7e7413d3318ebe1228440563b5f570b8,14
776d1803d568d646b2e8d8b0648cde5a,13
a3ca60861641146c038d959a92fe3c70,14
86d443f0f830d6b045a5e688d6629c32,14
8a3a27f152ad0f45501dbb5bf3c871f1,14
5e4b467b5955aff40df0f551a3842383,14
8eae8728cffdae4aafe98606182621de,14
495111db9d791a4667f35da65361aec5,0
64bceb5dcc35fe0c189ef814e7ce570f,14
6291013a8f1a5f36245784b7083d25d8,14
357f8f4587f096c180f701f450fffcfa,8
2bb880f8593d5682e59341514bafceeb,14
9206c8b46a67949f8996a411f9d2d379,14
3c0343764fd0e6b3edb40b15740a597e,6
17285d4b3bcac950397f548d1d715043,0
838ef4aafc8f2392dabdfbee3a6721e0,7
a2d8804d3d08a2afb75dd9e6fbb53010,10
1e942d9666eb7b3cd0bf4e2bedae5fd6,13
c928fdf5e3d1aa1e3cb3d93e51a27dff,14
e2ec7fc4c6f718c7da540ee96d64b724,8
2f111f79e145a2062200644c1e77dbd4,4
d2ea9560a23b1508c5bf080a9cce1ccd,14
224bad08be27f3a91bcfefee9a555095,14
a1796a20b25a191f6ede84984eab7097,14
84547a6761681374285126a29b0b2941,14
9188790e0ad5b3a06595039d9314baad,7
3911f0e97683eb279550e59ad3213da0,0
f5090fd5d374072ec820e693abf53e25,14
adaf0261d0c111e5928ba94ab6b36e2d,3
7cd562c08d3ae93e012bfe9d2e4e33d5,14
fc5faea91a2577b6ed826512a579e0e4,14
43cbc92d48a9318036e947277c3981fd,13
5e3b7956f2c75e38ab3ecb3812589a68,14
80bd0e3e1fbd70822b77e8df2dd00ff2,9
e611ab3c27188264cd29c22edff59b3d,14
f8a8335e901e40ce51b618de60438370,14
bf742708d94bd9f8620db2f6f4b596f5,13
36e495b7888099453ba79ff57a2c4334,0
3fe84525d96007adc0027d218c64e234,14
7e038329e627ea69d841e973c82763ba,0
0cee65534112641694ad0c33dcc521f6,14
ff67e54ea3f2d4df695ebfdcb6900a8a,14
7d0fa5708b67c2bbb2509a468df9b73b,0
137bd68875a086c43c2f2693e423ba19,14
28013e33c4791e3046b3bc78b6cc7338,14
3046ceb9b7a7ad03cf3edfbc6a306927,14
0d35328406239f0b97cd410036d8046f,14
dc16611b33711249ce1605b2d7148bc0,5
0a411e44ec67f3d5d80a5b3d5a3edca3,5
5741835e56e967525f6959abb7694b1a,14
d4fadc8f16f19c0376c26a4bc427a2f5,14
877a837c61af6376f7e158d5ef4977f8,14
4f15e82336d2e7505d4c9d757d6b1e68,3
61d9e4505c1f8391ce055d3ce793a899,3
9664ecc31ee223c7b1e5567d4581abfd,14
5a58e4e711cccb78407ae86820d643d0,6
2091cd1a94708449bf06a3da7c8f0dfc,14
208cddf534a1bc9c35f5faa6a6c51f94,0
b5eb86bdfcbce8d8536e608124d0f9ed,13
cbbfe664b770d925b7b156c5b0034492,14
35666a43bb8105a07d1020d9a4839f2f,13
0853ab3a3dbadae1e6f28b933ddff809,8
9d66132dc1a3e262df38c3ad25626a00,0
cbe8f7bfbd743675fbb4e5c5995ed17d,14
131a5aebed48ad2591a6c20f30eec857,14
a0192049f3bf7fc5eda0246551e442ae,14
24e9b243d734e26d9de71aa3e08ef9b0,0
376db5a51206e038e8d19e294b316139,14
34fb5523032710f8174eb8cec1b42a0e,14
48423141e6b9cde980a76a3ddb0b99c6,14
e1edc5f003883e5027f0e63e67f883d2,14
bbe4356faa4ee427169a71d8ed020921,0
183015e171f5159d7e60d43578632a3f,0
16f1b7bb98b1a38f6fee5caf9460e4e1,0
697c98dcc1457ad774db7b42a4e1e8b4,6
206f64789c8237b16ef4da5a38d74cdc,0
39095bfc67751891aebabdeeb8b89f5a,13
6e224b4caf02b51618bda425011636f2,11
8735dbb94fc3e09cd42b44c3e07c654e,14
4db4ecf3e2d32c92cf3f10c7b1643a5b,6
0f4f55a6f4ee73564de09ab3ecfe77a3,14
303e0a9c848a6f2697622543d6de3364,0
35815525d36333e4253234cc83fd666c,14
ec513a0af055499f1b188cc6a9175ee1,12
4b070a47be8f61230a040e122b281c66,14
e4be367babe3680af9278fa53a5f6224,9
aa89a83d50a147e44d6dc72893f01fef,11
df4cdf26c36cbf365fc95d261e1d3bcc,3
2495e10bf142081ccd4c3118c241b98a,14
822c4cfa6ccc027318abacda96617282,3
c11abe477558edabab11d6f1693f2532,14
d7210d8d2f377ab74e46acfb4a158e79,3
99f99e5b1e87bd309c7a1b244b67572a,14
0005e8e3701dfb1dd93d53e2ff537b6e,6
d5e37f977eb0774ed01dda67ba31adb2,3
4b9bfffa0be5eb66d489894301fe4220,14
77b13969911c7f66060294c6cd76f58a,5
96dc63e37dfc76edc1a9a5183d855499,14
73677ea9100c2fc6b88ba7442c90bcf9,11
8c94145439c09911792a55a0094361a8,14
931786165c810445eff5e832421a93c4,8
9e9275fe0c1b710cd55212796bb80e61,14
212e39d070d362d7edc9b2bb2b3f6944,14
b7264e32adf194ee8b914ce3fbb9ef8e,14
75692666e09ea0a3cbfcc4b36241c7c0,12
6a4f9965e83bfad45d66d4afa5d28cc5,0
8eb496d5dd817b996672eab35e7de8f4,3
6f5cf55fa62c8546dcf50b2bad2f4f5f,14
15c3fc505c414c69ba757cb3be3ed213,11
0db907ff35f16c60a0a4aeabea20dd63,14
522dea0833b59836405679f464299eac,10
84a27b87601b81cd39889ced2d489f70,5
3aefb8dc3f0615131c0dc1477b4e3133,11
e24392c47743c3e40cf0c2abe1dabd5b,14
918eae18d789f73c80e8431e03472648,0
7d084c9a42f2afea0089aa08932a6516,11
151aade5871241a6deb39da83b9d2c47,3
d7112ac1c4800858be0b871cb50c3c18,11
494ff71dc671dfe9fa10126064b9ce15,0
69a3e19744062d97e679adf184b667c2,12
dff0b05ec36121a537d59148ac0443ca,3
e8197de118ba8004e7acb25668ddbcde,14
247af0fcdbe53ade2def3f79e4eb9345,11
76361414f9d428ca7556a8be3387f4d3,14
e1bff512463d93b3ee34d9a987d1295f,14
ba0d29d84db98416a0858ad30c4d41a7,11
1406af2d31790c267b8b17d301ff1ab3,14
bd3fa1499eba12696a695b952f9218a3,3
7ed29376d88dd0a4e81a55a1cea68572,14
167a1190bb99a8d01efdd75802745376,11
321c111713c3ee5385db0effb54ff568,8
76f84c8d0216ec44b47059fa80049995,7
cf32a2bc41deeb7436a36bcc4ff324fb,3
7d3e79d32d233140b7e30880739a42c4,3
e674608b3b3609bdf9a5c8017ddcacba,9
afb6230703512afc370f236e8fe98806,5
aa89a83d50a147e44d6dc72893f01fef,7
d6d95f11e158dafc5fe2955b81192f51,0
46ddca654164928e6c422e3e2eb24f9e,10
bb369d00543d0ca80c7515d50fd2b4de,14
2877640e69c0276243177a341ed74742,14
79c0ab426e0b9c53966c821677994225,14
27128ae2af0e160293897cd55c02993b,3
d9d9583735812d1a033a3b99b7bc7269,14
324c95fc84fb0b3c3a8808fccb459434,14
0a425edf1164ad0a73e8b092c4cc8b3b,13
9afc231cccff996fdf18ec0777f8a56f,14
73e54ffef4d7e3de197b530d4f1ae026,13
ee387adc8e34dcbb696539dcbb626a9d,9
02efc4e2e6e71e024fbfecb404a008a4,3
6ada6149fec45a9046dbfe15e3459ec8,9
96738de1b65f317a199da8d994dabab3,14
d43c6680c56521ab6aafd6babf8bd7c6,8
ddfbf7639556d7a6fe99fd20e3e56b46,14
4f3f5460ae80ab6ec1bf00b33087a828,6
d70837c881f01f8c51afe9616879de50,7
238b1299945de447d94124e14734edab,13
55bbe369be5354ba6af1807fc4234b91,14
fd0810860fc2b3cf1ea3fea8a27371a2,14
5a43f10c267152bdbf23851b50c1c52d,13
cb0165cbc17f5d8d0fc4deab637aa2ae,13
92c4bde91acc54147a32701d24422734,0
282ba241b3414b41510d4bcbcebddb56,14
354fc9f443af86eebc10e9b06a22481b,9
03afb1504eea39a3a1868dd8c050e313,14
61eda4cf19454682248154196d27cf07,13
e0f5aff4daedec8ea01e4125d854eb98,14
a6bcb9f5d59588d699c5aa83cd3039c7,13
7d8e33108acc7c4033df46b26b5633d7,14
c723c6ffb2f746dff02c9538c6c593f4,6
87c4e738629ba2dfbb78ea55247908f8,3
71a5a3f60976a7b46875a26dfd7a669e,11
3156b5feb62ed8cfdafef21f1f82a6c1,11
796b5b8d7662551bc39713015b921deb,14
9e8d740c139e49c5fd7488e0ca58a4dc,14
b0f6a0c19f3b18beda2c9197d1c4440b,11
b74c127b414efc5fb3aaab93b4de2a33,14
e9c11645172d96785fb2dbc578bc6898,14
88269fab0e6f26be07c3b6a8f566b845,14
2e8657294175308f0f9bf25291e90fb8,14
ca1ffc6e5a04531c08563d9160ef62bf,14
96e5aa6409c3f223eb607e831553d18a,14
7c3c22997136f9d1c5ddebd0e4e67797,14
8a85b4a8aa474ad0d1537b50da88477c,14
82624b37dc4d0169f3fe6fd87dcb5208,7
c4b5b6a8a11ef80d6406f0c5b4732d36,14
f1623a82726614afb8c13a9e95cd1d02,14
42a0e01edabc44f812173bb07fa5bb09,3
4ab38854ac379d52db168d091b3734ad,14
9233b2cb05dd9ae0902badc7482c5481,8
21e14e9b837be036c1ca616888d50a03,14
764eeaca1e91f7410e68f3daf40de6ab,6
1abece8d675a66e0de79d513e46f85b2,14
d7163e05dad88864eb0111956c16eb66,9
e96565c7cec737184a458002aa47e1fb,14
15da35ab1340c11ef7081674238da264,14
938ce965d372654fbfcc844ecd3e77ca,14
d7eb94980cc0b411e02e7e792f686eef,14
a93a2b354e912c534d6677362e45b3b0,14
1025d5d08103bc7d79d1853d368b42e8,14
77d3620998cc503217bf563868f80fe9,14
bb9f4f20dd8f4e5c5ab518d7f1818b1f,10
221c92d2718f1f49ee483ab4afbc7238,0
8ef3fb1b703ffcb77d3709d45adf8695,0
2879ad2fbfbb461b4210745e2fa378f6,14
3c7f79f9a904282f9dbe9b625216cffc,0
2e285b95faad220e17e6cbfbe514733e,2
e8d9fffe6ef4c59d01e8e64cf5c7466c,13
f6e59f1f95016d13f75bad536b8e2af5,0
28ea7d2896bc5e5ad1aa88b53e499a0c,14
a2d8804d3d08a2afb75dd9e6fbb53010,4
de33edae2922a9f1da8b2feb40bf912e,14
8dfdb16f2373ca92d484bb8ae376d7dc,10
3a59363995006fd88ee83584b1e3f6e7,3
9fb8448d2d7ce8d93e129a16906074e3,14
2cef6674b94ed9b9e24bbf9d280545d6,14
2ce046da31101c578df3349c36f325a1,11
4ecccb854e4e2d710c4859b402ab4880,14
60f2171aff3d6e13a8987e59d7a87739,3
e553a378133c655abbda6a0b64b3077e,11
6a226af290752e9d60405e5a5a18e90f,0
848da3f12d971aec50f9e4f76eef3a1d,0
f42000d2ffb02c74c696fba7678c51a6,3
ab2d3108000d4e81ae0491702ac8b2d1,14
9a103f2f70e89e234d5aca1a4535329b,3
be95363066a0f6e2d9644cc14b39d3e1,9
524eaffc37091e2e25b194edb0103f03,14
4462595f31d1a2c5aac2b3a8a49536d4,8
33eb7cc412dbf243e6ef000dd8c56c8d,14
23f29ee2101fa421afeb84cf923ee9b6,13
c8772752985ad53b7c0214c4c954dd01,9
09f9a62fceffacc4d062a7fe24a626b8,7
70eb6d92bf0c7e35e0d55e17d00629fa,13
70c92d1b2c5fb544f7e43cfa291cb847,14
8a50fb37ad0c61346e7a16212b21f2be,14
5184bc9a54adf7c8cb707c45f21fd741,13
545dfeb98c767fa82f092f977057c9e6,14
3d70046ae9a650f1316d143166541089,14
d513454347dd168afa0b6bb6c328a2ee,3
9982d43a326a182bce905a72a7a79af8,14
4afe7bd20999683f3751e22d8806ba4a,14
53be245b32ccb6e9cfd1bee68969fcd5,3
1451cd2c3fcfc23f5ae219814bb27e77,3
c69668bd1d37495012da11980655801d,14
a091c439300eaff4c79f0a82d343a369,3
5a8231c748478ef6be5055800a2fce17,3
14fbd0bf63f33188f29e54275fb7cafb,3
806b67625994b7c6b27beea6187dbceb,14
02d9d0c89022adc381c23e72add7c389,3
1b2a7adb5705d9e3f5b63939046d93c7,3
e8acde7bd3c521671dae97d0a75cdde0,0
e0f950fd8305e0be7090868f30906594,14
a9b3444f50e7ab612641a6fe1e4f8cb9,7
66cc79784846f7ec74c4ced47c244b24,0
e2f74cb96fb90ec20839f4ff497c007f,7
07d004fabfd7246f9ed4283dd5237deb,13
69101d3d5cb778cfce804292b1a3f514,14
bbf7e1f98708b3e698b20b788bc7aeb4,14
88faadc8af18f6929020897608c2ebed,14
03e6ecfa6f6fb33dfeac6ca4f9b459c9,8
573a4270587b6c660f567c741d4fb32f,14
66e2d822ac451ea21fcfa3182c56a651,8
82d5f09eac7d3abea784450255fddc78,6
e2ec7fc4c6f718c7da540ee96d64b724,3
690a74b4ebf969fbadc5ad0a1187968d,0
c47cb29a8d85f4325e6f4b8eb0248222,14
1b0adf573618b9d4c94b1890852179a0,6
d645a6a2af27765bdbc576a33831acbb,14
e789d94f7c4bd88d6f3c787f941dc7a7,14
0aad4ac2ea24742e3f9de3d29fae6d95,0
417de085be6029490ca2690608d65e57,0
6cd61a95d4fbaf35fb141be2bb4c199b,14
529d6b2429935ebae0864c1a927afcd7,14
ba8c1cd9bceb450054920b79af773650,8
1470e480f4a19758104f269dbe07b959,14
f4a6fd536b4fecf6024604beb49040cd,14
8d0e4996d9d4eb04ffe8e7d1401e3528,14
d6d2896d8c4e3cf8b74fc981e7218678,0
cc06c6490ca2360e5c0dedffbeafadc7,14
11d8da59dec1629cbb7333f0bf974a8b,14
40b734f156870865282a367fb8e3621f,0
fafb75e0e75b40acd3fe6890c8bfbfe8,14
89e5cd934756ddb7c57542116918caed,14
5eca9cfc89facf8925f0026936e3e39d,14
8930287e5b8e10afd7e6342625c232e6,14
d106ec9b305178f3da060efe3191499a,8
682b61023d547b7b92f47dfdea263775,0
fc206ae1d3ef8a63e90642dba9f75e4a,7
5ff1e6bd7cb14179a70db035d3aa6ba6,13
ae2ee40dc4a0a53a87e85f1b3f9e159a,3
55794edcf6b27d7b8af0ac89eac453a6,14
e4d919ecede4ac171b4815ba0863f2f7,9
af55324212072e192d4bd3a4594d8697,14
4c8b34b2b49560459f55016cc28a9b4e,3
ce371ba7a1fb344e711357b2a55c8754,0
059ec0fc0d6840cff6e268e46f85faa0,2
9b12521fa480b7872a66995a796f03e5,8
5da264775732004f1b724b660138854a,3
5a58e4e711cccb78407ae86820d643d0,13
0ad98c531de3616cc63a92d6cf871494,14
6312578be73812b1634727a012980bc6,13
00bedb314b716e802e72799b17edb059,14
ef063a93b1392dc44be6a968b8e32838,11
c635005790363141811f11a332852df0,14
fb9212a34ae58d0a54a4880a80da1174,0
d18eeeb8b025f8f3dc4eb66fb21a2c47,14
256529b049a97ea1a2f2d76e32b1ad29,14
8e49cc23db589bc0acd59a8841128560,1
23b8b9881d7effc2a5aa2b7372f01d7f,0
d0ce3b25bc23f6f6b59e916b509827c0,14
c945840c6f90df8f3b368342ecf50b45,14
938ddf240a2723a10c58e4a94e8b5e9a,14
73677ea9100c2fc6b88ba7442c90bcf9,3
67d78accb5656a6e435a912ca941c27e,9
bde911be299cef4ecbdf6c63af33cdf6,3
c78032fabc0ee79717980ae9dcc387be,14
e0ad8549835ae5a3208c03ce618e79a0,2
305c85dddfdddac905f288a8106ca371,8
b75bba1e9dfb84fe1bd84c88c638c339,0
4127fa1e8bcb9931cc8b49367eecef78,13
87a8df2f22475c7200ebe891d0f25b88,0
ac0bc0893f34adfec37ade332c76e8e9,14
1ec44d3bc379cf915de2c69bcb325cc2,3
0ed4c066492aaa2e6f1772b84417e20f,13
8fd4e7599250d006e579f1ffcb28b1b1,11
d52590d27ebd08d17277ef794e31337f,0
768480654fabe20d0c1340a17e129808,5
1d98e46cb9bf4b93baeeea4b39f83377,14
113af773c1c297ec9eed8f073d8b4d26,14
17a43dc27cccda142f5d54d378f4aed7,0
1725b46578ff86f1a8d21b10d4d4699a,0
6ccd2936901b93611218fe9604cb383c,14
cf4d4dc28551c17c0d33d0326d4a201b,3
12d8de45e35e8b8c896109bfb46f8a82,0
2a96255deafcf2f24bf9f266e1c12633,5
fa109c087e46fe1ea27e48ce6d154d2f,7
93a37385c5f53a0c3a1357f996f22555,9
a9d2143ca3ca4db3ec9fd46db3085208,14
a9a29ae5fc19afe7e720cf97be94160f,0
58e1820f96aa84a141c9e217c46dfe71,0
9b1dc381c4d751e0fdeff85fbf311276,14
ddf4747474d11e725cc3f74a395595f6,14
8387908e191592ccf24bf9ef2c66c01e,14
d73dc480ab936c291ff43612acedc211,14
8af0e69c0ba5cfc3518eed6af82f5e20,14
6cf0ea4eb8810156bfb48f5a7dbeffd3,3
4a67efd541f3149e52fc543a33abd332,14
b5a4ee60c5e8d6e59715dd3473387170,14
0420bfcdd86ebbcd774d0cb7a087923c,14
9696f133b6337e31d8961638df6d89af,14
2b2bd3577782a2b41dff067c167bffc6,14
1dd24b51bb2c4e67bf02641925881174,3
94219113f84fc484f643867c6a11c742,14
7bdd4f55fba21d9a3aa9dd6d96ce0223,14
8a6d6cfef94546b6833aca6e9acaa406,14
58364d499e25272ea20f4175dcbaa785,14
3fbf5ad0dc91fdb688ec53aceaa2bcac,14
94e6eafb543e30f06bf5e109a15fbbf4,14
27e78c565f5a4be36b65db6e1632beb8,14
e65784ed3ae371e991d3362ab0eb8a35,0
e7136e97a466963b452941e91b6330fe,13
96fb81c205dcedda4f036353e4f18cdb,3
5ec73b313975b1a2fdb77e792aab5d88,14
b154780d4c3de6dfedeb1efcb2411575,10
66cd940a7bbf8b37c6abecc0a4004661,6
07c566b1b7520bbe9d785556872074cc,14
e564b890742dc08de367c1fe879fc80d,14
4a946d127afa6776b2d5432718a46755,14
b0e76a5226cdee7e8e17b45f117d9ed5,7
7c1874e73e85727a0a12139add66bfa6,14
0b9a96125c03add5610316081f13aa2e,14
3fd0af8df0d247cb4d3c4a89fad6936d,0
d4ccb1af0fc3f225a7d2536c74a3a388,14
b80be20a79e5a7539bd00f4907b444b2,13
db458f41a65184d55c82cdbee65ed10b,11
9ceb798e9c24ff82e3aa0d6160d4f5ca,14
fb2b28e4c2d24f22d4f67804eef69ecf,3
4e211dbf20063986d7589aae1ed1e521,14
3e40696236bdb6dec60938d7f7d8aa2b,14
46afa278f1806cb66646d4555bdf7ec0,14
e5ce2da7174ba1d61d5b03c0ffecb614,14
299057220a9508923d271ac70bff843b,11
4a36862143c1cdc398259f9d51858e3e,14
04d3efc7a608c4d58edb8c1b7f90a708,8
1bb15589efe623c1d3728a0b4dd0b19b,14
16c79941fd188812a67288df121c8265,14
2ad9cb1610c318b89b42912ae007040e,14
861788e0e73283c8872552da6e6a4b7f,11
91d33747aaed3a4b2e6ced7896795093,14
419e64fc0d498cc804d7a9f825270fa3,14
84ccfc2b291a2986d20f22861de7f699,3
0697473448bb5e83ac926fe92271e7d8,13
2b73e82661e82f7c15c3ddaa15926d35,14
d4eda0ac6b902588a9f73f176251ada3,14
7324c001e2512d3ea9197b0151c6c1b0,9
7f3bc37df76505eeb37bec4a0bc3b945,14
e0f7f804e3159d74b0d54a463e00ed75,14
d11ead83ee9d8f4657916b654b0687d1,14
ecd11f0b7b55d7d0515fb569cbcc39d8,0
50708867ca7d310f7a521c99e8404366,10
924eb4734344e5808df5d15855d68178,9
03431b577d1ccf075e930c4c4913c079,3
fe90142bc4523ef5e2413ba94415e037,10
af7975bfcf71faab2f3bff56f2533ac2,14
ee1ce355f6de728da4c7a40715b16826,10
179caec60f7bf3c620c28350354861a1,7
a04461580fbcff37fe7eb38e975ac1fa,14
5405329646ce8e7910bf03a941da4d88,14
ab03db51e3f10f31f96f83db84bfcd52,14
aabc4acd6a8f6c27828a11701675a6e7,11
56e12dd250d23cb2199f1f90eb5a337f,13
e559048794d171b368b3570107840037,13
7a5ed0a74ecc27101ba9cb64066cf452,3
0ee2908c7a78297d71ba2194b975d8bf,14
12eb6f4552609edfddfc69189e7c891e,3
84b3b3b5c73b0798b732b4f34f84ca05,0
d914b535b048cf5f93363556b0c2b16e,3
8c5650a5ef0045609115e88935ed5867,14
dcc417ef420518a05c125013b7b2771e,14
552455480cb87fa37530826ea8612739,14
113274a4ca3c2e72b7ff1bd3ce5006b6,9
4e04cff2cf0a68cc8fc0163214ac7819,14
a1e8167621dbbff8f8bf5714e43fd188,8
7b9b793a911c9bc192d550cc6b2b257b,14
0c6a7e3c733bd4f4d89443ca16615fc6,7
b14ae4deac87240d4a179741a8779a3f,14
fc50039c45fdb6c9224bfff5ba4e64b3,6
fb9212a34ae58d0a54a4880a80da1174,0
eeee9953810eee9388b3a0c5a4ad4ef6,0
2118ec1324887c49163f603d64004ef0,14
157a5f10f07b0c68a0dae91fd9be51aa,14
80a2826fe7be7bbc0aeecbc3c88996fe,14
835b1552b7be3350d697503504211aa4,10
90a22a4fa6ce468d0ca8537aae8b7cd5,14
64cd45c99f4754be9bbe836977039434,14
5955a4d3f94e8125db08141bd25a6824,13
3db641d6f5a3205025f3abe1015f6e17,14
cdec18e6b510cd8bce4f881275e0878f,14
046ad82db74a4155eaff3586b0d1e068,11
149d54ca6c3a3b1ea979e841c7130f8c,14
8b704237f088b80ad737f48ff49d8cd9,4
42288fde1946f3c9261a97405741979c,3
8be5bfabd547e1ef91f0b0b7b4d597d4,8
66436645ce6cd996b4e492ec3f06219a,14
253760c0117371987f0cbc8b20e684de,0
ec7572df0f93d21860c5dc1147d1393b,13
ae995f3866b1bd3f06dc4d713407a0be,13
b9a2c726f8a39ea3cc841fa6d3100cc6,3
065e7a6c7c848aa3f17ae034e7fbec23,14
ad24d94862a28b03fed0deb2030a311d,3
beaa1ae511a49bd86ee5c090f91c80d7,13
5b7c346ba813a43c3118ed1a3a7ed6c8,14
b1bb58f6975e965cf97340993ef46b4c,14
41dd3bf4ccbc95c4c4b52e2dace02764,14
76924654e55b3cde6ef2a5465258a419,14
bb6e2a646345c1450ff2bbf9fc44015f,14
dc8aa159b1b1bfe781235fb843de2e78,0
2b49559acd55fecfe38a55ca0ed0bf68,0
